Video analysis detailed log

Face Model:	General
Calibration:	Calibration 1
Start time:	19/01/2020 01:12:13.727
Filename:	D:\Diana_Experiment1B\Videos\P016_Adobe\FACE_016_A1_Stim17_1.mp4
Frame rate:	50

Video Time	Neutral	Happy	Sad	Angry	Surprised	Scared	Disgusted
00:00:00.000	0.612604600	0.000000000	0.000000000	0.008485639	0.001658168	0.000000000	0.000000000
00:00:00.020	0.612641300	0.000000000	0.000000000	0.008308078	0.001670149	0.000000000	0.000000000
00:00:00.040	0.612807000	0.000000000	0.000000000	0.007894088	0.001672190	0.000000000	0.000000000
00:00:00.060	0.612971700	0.000000000	0.000000000	0.007435007	0.001665701	0.000000000	0.000000000
00:00:00.080	0.613144300	0.000000000	0.000000000	0.007002623	0.001643340	0.000000000	0.000000000
00:00:00.100	0.613305200	0.000000000	0.000000000	0.006595385	0.001609776	0.000000000	0.000000000
00:00:00.120	0.613347900	0.000000000	0.000000000	0.006211830	0.001567618	0.000000000	0.000000000
00:00:00.140	0.613457000	0.000000000	0.000000000	0.005850581	0.001523616	0.000000000	0.000000000
00:00:00.160	0.613633600	0.000000000	0.000000000	0.005510340	0.001476974	0.000000000	0.000000000
00:00:00.180	0.613690400	0.000000000	0.000000000	0.005189886	0.001434526	0.000000000	0.000000000
00:00:00.200	0.613450900	0.000000000	0.000000000	0.004888068	0.001351101	0.000000000	0.000000000
00:00:00.220	0.613169000	0.000000000	0.000000000	0.004603802	0.001272528	0.000000000	0.000000000
00:00:00.240	0.613174300	0.000000000	0.000000000	0.004336068	0.001198524	0.000000000	0.000000000
00:00:00.260	0.613419800	0.000000000	0.000000000	0.004083904	0.001128824	0.000000000	0.000000000
00:00:00.280	0.613786900	0.000000000	0.000000000	0.003846404	0.001063177	0.000000000	0.000000000
00:00:00.300	0.614192800	0.000000000	0.000000000	0.003622716	0.001001348	0.000000000	0.000000000
00:00:00.320	0.614579000	0.000000000	0.000000000	0.003412037	0.000943114	0.000000000	0.000000000
00:00:00.340	0.614993800	0.000000000	0.000000000	0.003213610	0.000888267	0.000000000	0.000000000
00:00:00.360	0.615461500	0.000000000	0.000000000	0.003026722	0.000836610	0.000000000	0.000000000
00:00:00.380	0.615947700	0.000000000	0.000000000	0.002850703	0.000787957	0.000000000	0.000000000
00:00:00.400	0.616456400	0.000000000	0.000000000	0.002684920	0.000742133	0.000000000	0.000000000
00:00:00.420	0.617032200	0.000000000	0.000000000	0.002528778	0.000698975	0.000000000	0.000000000
00:00:00.440	0.617628300	0.000000000	0.000000000	0.002381717	0.000658326	0.000000000	0.000000000
00:00:00.460	0.618215600	0.000000000	0.000000000	0.002243208	0.000620041	0.000000000	0.000000000
00:00:00.480	0.618767900	0.000000000	0.000000000	0.002112754	0.000583982	0.000000000	0.000000000
00:00:00.500	0.619295300	0.000000000	0.000000000	0.001989887	0.000550021	0.000000000	0.000000000
00:00:00.520	0.619798500	0.000000000	0.000000000	0.001874165	0.000518034	0.000000000	0.000000000
00:00:00.540	0.620283100	0.000000000	0.000000000	0.001765173	0.000487908	0.000000000	0.000000000
00:00:00.560	0.620801400	0.000000000	0.000000000	0.001662519	0.000459534	0.000000000	0.000000000
00:00:00.580	0.621315100	0.000000000	0.000000000	0.001565835	0.000432809	0.000000000	0.000000000
00:00:00.600	0.621804800	0.000000000	0.000000000	0.001474774	0.000407639	0.000000000	0.000000000
00:00:00.620	0.622233800	0.000000000	0.000000000	0.001389008	0.000383933	0.000000000	0.000000000
00:00:00.640	0.622662700	0.000000000	0.000000000	0.001308231	0.000361605	0.000000000	0.000000000
00:00:00.660	0.623062000	0.000000000	0.000000000	0.001232150	0.000340576	0.000000000	0.000000000
00:00:00.680	0.623517200	0.000000000	0.000000000	0.001160495	0.000320770	0.000000000	0.000000000
00:00:00.700	0.623981500	0.000000000	0.000000000	0.001093006	0.000302116	0.000000000	0.000000000
00:00:00.720	0.624560600	0.000000000	0.000000000	0.001029442	0.000284546	0.000000000	0.000000000
00:00:00.740	0.625113500	0.000000000	0.000000000	0.000969575	0.000267998	0.000000000	0.000000000
00:00:00.760	0.625632800	0.000000000	0.000000000	0.000913189	0.000252413	0.000000000	0.000000000
00:00:00.780	0.626082200	0.000000000	0.000000000	0.000860083	0.000237734	0.000000000	0.000000000
00:00:00.800	0.626470200	0.000000000	0.000000000	0.000810065	0.000223908	0.000000000	0.000000000
00:00:00.819	0.626749000	0.000000000	0.000000000	0.000762955	0.000210887	0.000000000	0.000000000
00:00:00.840	0.627019600	0.000000000	0.000000000	0.000718585	0.000198623	0.000000000	0.000000000
00:00:00.860	0.627331000	0.000000000	0.000000000	0.000676796	0.000187072	0.000000000	0.000000000
00:00:00.880	0.627731400	0.000000000	0.000000000	0.000637437	0.000176193	0.000000000	0.000000000
00:00:00.900	0.628083200	0.000000000	0.000000000	0.000600367	0.000165946	0.000000000	0.000000000
00:00:00.920	0.628421500	0.000000000	0.000000000	0.000565452	0.000156296	0.000000000	0.000000000
00:00:00.940	0.628720800	0.000000000	0.000000000	0.000532569	0.000147206	0.000000000	0.000000000
00:00:00.960	0.629036600	0.000000000	0.000000000	0.000501597	0.000138645	0.000000000	0.000000000
00:00:00.980	0.629373000	0.000000000	0.000000000	0.000472427	0.000130582	0.000000000	0.000000000
00:00:01.000	0.629744000	0.000000000	0.000000000	0.000444953	0.000122988	0.000000000	0.000000000
00:00:01.020	0.630046200	0.000000000	0.000000000	0.000419076	0.000115836	0.000000000	0.000000000
00:00:01.040	0.630377100	0.000000000	0.000000000	0.000394705	0.000109100	0.000000000	0.000000000
00:00:01.060	0.630728700	0.000000000	0.000000000	0.000371751	0.000102755	0.000000000	0.000000000
00:00:01.080	0.631181700	0.000000000	0.000000000	0.000350132	0.000096779	0.000000000	0.000000000
00:00:01.100	0.631738800	0.000000000	0.000000000	0.000329770	0.000091151	0.000000000	0.000000000
00:00:01.120	0.632173000	0.000000000	0.000000000	0.000310592	0.000085850	0.000000000	0.000000000
00:00:01.139	0.632578200	0.000000000	0.000000000	0.000292530	0.000080857	0.000000000	0.000000000
00:00:01.160	0.632936100	0.000000000	0.000000000	0.000275517	0.000076155	0.000000000	0.000000000
00:00:01.180	0.633156700	0.000000000	0.000000000	0.000259495	0.000071726	0.000000000	0.000000000
00:00:01.200	0.633312700	0.000000000	0.000000000	0.000244404	0.000067555	0.000000000	0.000000000
00:00:01.220	0.633344100	0.000000000	0.000000000	0.000230190	0.000063626	0.000000000	0.000000000
00:00:01.240	0.633154400	0.000000000	0.000000000	0.000216804	0.000059926	0.000000000	0.000000000
00:00:01.260	0.632801900	0.000000000	0.000000000	0.000204196	0.000056441	0.000000000	0.000000000
00:00:01.280	0.632611600	0.000000000	0.000000000	0.000192321	0.000053159	0.000000000	0.000000000
00:00:01.300	0.632609300	0.000000000	0.000000000	0.000181136	0.000050067	0.000000000	0.000000000
00:00:01.320	0.632707800	0.000000000	0.000000000	0.000170602	0.000047156	0.000000000	0.000000000
00:00:01.340	0.632770800	0.000000000	0.000000000	0.000160681	0.000044413	0.000000000	0.000000000
00:00:01.360	0.632814500	0.000000000	0.000000000	0.000151336	0.000041831	0.000000000	0.000000000
00:00:01.379	0.632794000	0.000000000	0.000000000	0.000142535	0.000039398	0.000000000	0.000000000
00:00:01.400	0.632856000	0.000000000	0.000000000	0.000134246	0.000037107	0.000000000	0.000000000
00:00:01.420	0.632970900	0.000000000	0.000000000	0.000126439	0.000034949	0.000000000	0.000000000
00:00:01.440	0.633215700	0.000000000	0.000000000	0.000119086	0.000032916	0.000000000	0.000000000
00:00:01.460	0.633465800	0.000000000	0.000000000	0.000112161	0.000031002	0.000000000	0.000000000
00:00:01.480	0.633705100	0.000000000	0.000000000	0.000105638	0.000029199	0.000000000	0.000000000
00:00:01.500	0.633965700	0.000000000	0.000000000	0.000099494	0.000027501	0.000000000	0.000000000
00:00:01.520	0.634241400	0.000000000	0.000000000	0.000093708	0.000025902	0.000000000	0.000000000
00:00:01.540	0.634502200	0.000000000	0.000000000	0.000088259	0.000024395	0.000000000	0.000000000
00:00:01.560	0.634728700	0.000000000	0.000000000	0.000083126	0.000022977	0.000000000	0.000000000
00:00:01.580	0.634960700	0.000000000	0.000000000	0.000078292	0.000021640	0.000000000	0.000000000
00:00:01.600	0.635145800	0.000000000	0.000000000	0.000073739	0.000020382	0.000000000	0.000000000
00:00:01.620	0.635363600	0.000000000	0.000000000	0.000069451	0.000019197	0.000000000	0.000000000
00:00:01.639	0.635640000	0.000000000	0.000000000	0.000065412	0.000018080	0.000000000	0.000000000
00:00:01.660	0.635928800	0.000000000	0.000000000	0.000061608	0.000017029	0.000000000	0.000000000
00:00:01.680	0.636206200	0.000000000	0.000000000	0.000058025	0.000016039	0.000000000	0.000000000
00:00:01.700	0.636480300	0.000000000	0.000000000	0.000054650	0.000015106	0.000000000	0.000000000
00:00:01.720	0.636770500	0.000000000	0.000000000	0.000051472	0.000014227	0.000000000	0.000000000
00:00:01.740	0.637069200	0.000000000	0.000000000	0.000048479	0.000013400	0.000000000	0.000000000
00:00:01.760	0.637394400	0.000000000	0.000000000	0.000045660	0.000012621	0.000000000	0.000000000
00:00:01.780	0.637762500	0.000000000	0.000000000	0.000043004	0.000011887	0.000000000	0.000000000
00:00:01.800	0.638176300	0.000000000	0.000000000	0.000040503	0.000011195	0.000000000	0.000000000
00:00:01.820	0.638641200	0.000000000	0.000000000	0.000038148	0.000010544	0.000000000	0.000000000
00:00:01.840	0.639176500	0.000000000	0.000000000	0.000035929	0.000009931	0.000000000	0.000000000
00:00:01.860	0.639695500	0.000000000	0.000000000	0.000033840	0.000009354	0.000000000	0.000000000
00:00:01.880	0.640222800	0.000000000	0.000000000	0.000031872	0.000008810	0.000000000	0.000000000
00:00:01.900	0.640768800	0.000000000	0.000000000	0.000030018	0.000008297	0.000000000	0.000000000
00:00:01.920	0.641414600	0.000000000	0.000000000	0.000028273	0.000007815	0.000000000	0.000000000
00:00:01.940	0.642056700	0.000000000	0.000000000	0.000026628	0.000007360	0.000000000	0.000000000
00:00:01.960	0.642774900	0.000000000	0.000000000	0.000025080	0.000006932	0.000000000	0.000000000
00:00:01.980	0.643487600	0.000000000	0.000000000	0.000023621	0.000006529	0.000000000	0.000000000
00:00:02.000	0.644262700	0.000000000	0.000000000	0.000022248	0.000006149	0.000000000	0.000000000
00:00:02.020	0.645146900	0.000000000	0.000000000	0.000020954	0.000005792	0.000000000	0.000000000
00:00:02.040	0.646025500	0.000000000	0.000000000	0.000019735	0.000005455	0.000000000	0.000000000
00:00:02.060	0.646974500	0.000000000	0.000000000	0.000018588	0.000005138	0.000000000	0.000000000
00:00:02.080	0.647943800	0.000000000	0.000000000	0.000017507	0.000004839	0.000000000	0.000000000
00:00:02.100	0.648956100	0.000000000	0.000000000	0.000016489	0.000004558	0.000000000	0.000000000
00:00:02.120	0.649948600	0.000000000	0.000000000	0.000015530	0.000004293	0.000000000	0.000000000
00:00:02.140	0.650859400	0.000000000	0.000000000	0.000014626	0.000004043	0.000000000	0.000000000
00:00:02.160	0.651787800	0.000000000	0.000000000	0.000013776	0.000003808	0.000000000	0.000000000
00:00:02.180	0.652721200	0.000000000	0.000000000	0.000012975	0.000003586	0.000000000	0.000000000
00:00:02.200	0.653666400	0.000000000	0.000000000	0.000012220	0.000003378	0.000000000	0.000000000
00:00:02.220	0.654604400	0.000000000	0.000000000	0.000011510	0.000003181	0.000000000	0.000000000
00:00:02.240	0.655474300	0.000000000	0.000000000	0.000010840	0.000002996	0.000000000	0.000000000
00:00:02.259	0.656277100	0.000000000	0.000000000	0.000010210	0.000002822	0.000000000	0.000000000
00:00:02.279	0.657033600	0.000000000	0.000000000	0.000009616	0.000002658	0.000000000	0.000000000
00:00:02.300	0.657778300	0.000000000	0.000000000	0.000009057	0.000002503	0.000000000	0.000000000
00:00:02.320	0.658489800	0.000000000	0.000000000	0.000008530	0.000002358	0.000000000	0.000000000
00:00:02.340	0.659141300	0.000000000	0.000000000	0.000008034	0.000002221	0.000000000	0.000000000
00:00:02.360	0.659746500	0.000000000	0.000000000	0.000007567	0.000002092	0.000000000	0.000000000
00:00:02.380	0.660212600	0.000000000	0.000000000	0.000007127	0.000001970	0.000000000	0.000000000
00:00:02.400	0.660550700	0.000000000	0.000000000	0.000006712	0.000001855	0.000000000	0.000000000
00:00:02.420	0.660817700	0.000000000	0.000000000	0.000006322	0.000001747	0.000000000	0.000000000
00:00:02.440	0.661018300	0.000000000	0.000000000	0.000005954	0.000001646	0.000000000	0.000000000
00:00:02.460	0.661176000	0.000000000	0.000000000	0.000005608	0.000001550	0.000000000	0.000000000
00:00:02.480	0.661327200	0.000000000	0.000000000	0.000005282	0.000001460	0.000000000	0.000000000
00:00:02.500	0.661453800	0.000000000	0.000000000	0.000004975	0.000001375	0.000000000	0.000000000
00:00:02.520	0.661556500	0.000000000	0.000000000	0.000004685	0.000001295	0.000000000	0.000000000
00:00:02.540	0.661748300	0.000000000	0.000000000	0.000004413	0.000001220	0.000000000	0.000000000
00:00:02.560	0.661943000	0.000000000	0.000000000	0.000004156	0.000001149	0.000000000	0.000000000
00:00:02.580	0.662068900	0.000000000	0.000000000	0.000003915	0.000001082	0.000000000	0.000000000
00:00:02.600	0.662065300	0.000000000	0.000000000	0.000003687	0.000001019	0.000000000	0.000000000
00:00:02.620	0.661975100	0.000000000	0.000000000	0.000003473	0.000000960	0.000000000	0.000000000
00:00:02.640	0.661795700	0.000000000	0.000000000	0.000003271	0.000000904	0.000000000	0.000000000
00:00:02.660	0.661569700	0.000000000	0.000000000	0.000003080	0.000000851	0.000000000	0.000000000
00:00:02.680	0.660994500	0.000000000	0.000000000	0.000002901	0.000000802	0.000000000	0.000000000
00:00:02.700	0.660247900	0.000000000	0.000000000	0.000002733	0.000000755	0.000000000	0.000000000
00:00:02.720	0.659527400	0.000000000	0.000000000	0.000002574	0.000000711	0.000000000	0.000000000
00:00:02.740	0.658939900	0.000000000	0.000000000	0.000002424	0.000000670	0.000000000	0.000000000
00:00:02.759	0.658394000	0.000000000	0.000000000	0.000002283	0.000000631	0.000000000	0.000000000
00:00:02.779	0.657888500	0.000000000	0.000000000	0.000002150	0.000000594	0.000000000	0.000000000
00:00:02.800	0.657373200	0.000000000	0.000000000	0.000002025	0.000000560	0.000000000	0.000000000
00:00:02.820	0.656964700	0.000000000	0.000000000	0.000001907	0.000000527	0.000000000	0.000000000
00:00:02.840	0.656648500	0.000000000	0.000000000	0.000001796	0.000000497	0.000000000	0.000000000
00:00:02.860	0.656304100	0.000000000	0.000000000	0.000001692	0.000000468	0.000000000	0.000000000
00:00:02.880	0.656042300	0.000000000	0.000000000	0.000001594	0.000000440	0.000000000	0.000000000
00:00:02.900	0.655828700	0.000000000	0.000000000	0.000001501	0.000000415	0.000000000	0.000000000
00:00:02.920	0.655659100	0.000000000	0.000000000	0.000001414	0.000000391	0.000000000	0.000000000
00:00:02.940	0.655413000	0.000000000	0.000000000	0.000001331	0.000000368	0.000000000	0.000000000
00:00:02.960	0.655177400	0.000000000	0.000000000	0.000001254	0.000000347	0.000000000	0.000000000
00:00:02.980	0.655007200	0.000000000	0.000000000	0.000001181	0.000000326	0.000000000	0.000000000
00:00:03.000	0.654791200	0.000000000	0.000000000	0.000001112	0.000000307	0.000000000	0.000000000
00:00:03.020	0.654625700	0.000000000	0.000000000	0.000001048	0.000000290	0.000000000	0.000000000
00:00:03.040	0.654542700	0.000000000	0.000000000	0.000000987	0.000000273	0.000000000	0.000000000
00:00:03.060	0.654426600	0.000000000	0.000000000	0.000000929	0.000000257	0.000000000	0.000000000
00:00:03.080	0.654249700	0.000000000	0.000000000	0.000000875	0.000000242	0.000000000	0.000000000
00:00:03.100	0.654069600	0.000000000	0.000000000	0.000000824	0.000000228	0.000000000	0.000000000
00:00:03.120	0.653852800	0.000000000	0.000000000	0.000000776	0.000000215	0.000000000	0.000000000
00:00:03.140	0.653617600	0.000000000	0.000000000	0.000000731	0.000000202	0.000000000	0.000000000
00:00:03.160	0.653365400	0.000000000	0.000000000	0.000000689	0.000000190	0.000000000	0.000000000
00:00:03.180	0.653118300	0.000000000	0.000000000	0.000000649	0.000000179	0.000000000	0.000000000
00:00:03.200	0.652892200	0.000000000	0.000000000	0.000000611	0.000000169	0.000000000	0.000000000
00:00:03.220	0.652659400	0.000000000	0.000000000	0.000000575	0.000000159	0.000000000	0.000000000
00:00:03.240	0.652493000	0.000000000	0.000000000	0.000000542	0.000000150	0.000000000	0.000000000
00:00:03.259	0.652272800	0.000000000	0.000000000	0.000000510	0.000000141	0.000000000	0.000000000
00:00:03.279	0.652143100	0.000000000	0.000000000	0.000000481	0.000000133	0.000000000	0.000000000
00:00:03.300	0.651998100	0.000000000	0.000000000	0.000000453	0.000000125	0.000000000	0.000000000
00:00:03.320	0.651863600	0.000000000	0.000000000	0.000000427	0.000000118	0.000000000	0.000000000
00:00:03.340	0.651772400	0.000000000	0.000000000	0.000000402	0.000000111	0.000000000	0.000000000
00:00:03.360	0.651680800	0.000000000	0.000000000	0.000000378	0.000000105	0.000000000	0.000000000
00:00:03.380	0.651618200	0.000000000	0.000000000	0.000000356	0.000000098	0.000000000	0.000000000
00:00:03.400	0.651554300	0.000000000	0.000000000	0.000000336	0.000000093	0.000000000	0.000000000
00:00:03.420	0.651535700	0.000000000	0.000000000	0.000000316	0.000000087	0.000000000	0.000000000
00:00:03.440	0.651524500	0.000000000	0.000000000	0.000000298	0.000000082	0.000000000	0.000000000
00:00:03.460	0.651540200	0.000000000	0.000000000	0.000000280	0.000000078	0.000000000	0.000000000
00:00:03.480	0.651584200	0.000000000	0.000000000	0.000000264	0.000000073	0.000000000	0.000000000
00:00:03.500	0.651693500	0.000000000	0.000000000	0.000000249	0.000000069	0.000000000	0.000000000
00:00:03.520	0.651811200	0.000000000	0.000000000	0.000000234	0.000000065	0.000000000	0.000000000
00:00:03.540	0.651822000	0.000000000	0.000000000	0.000000221	0.000000061	0.000000000	0.000000000
