Video analysis detailed log

Face Model:	General
Calibration:	Calibration 1
Start time:	15/01/2020 02:24:09.291
Filename:	D:\Diana_Experiment1B\Videos\P012_Adobe\FACE_012_A1_Stim13.mp4
Frame rate:	50

Video Time	Neutral	Happy	Sad	Angry	Surprised	Scared	Disgusted
00:00:00.000	0.816990600	0.000000000	0.171944100	0.000434229	0.000000000	0.000000000	0.000000000
00:00:00.020	0.817108400	0.000000000	0.171642000	0.000437994	0.000000000	0.000000000	0.000000000
00:00:00.040	0.817431700	0.000000000	0.170775800	0.000453190	0.000000000	0.000000000	0.000000000
00:00:00.060	0.817576500	0.000000000	0.170081800	0.000468365	0.000000000	0.000000000	0.000000000
00:00:00.080	0.817571200	0.000000000	0.169511000	0.000473390	0.000000000	0.000000000	0.000000000
00:00:00.100	0.817694100	0.000000000	0.168515000	0.000474068	0.000000000	0.000000000	0.000000000
00:00:00.120	0.817883700	0.000000000	0.167396300	0.000468915	0.000000000	0.000000000	0.000000000
00:00:00.140	0.818222800	0.000000000	0.165789300	0.000473546	0.000000000	0.000000000	0.000012885
00:00:00.160	0.818459700	0.000000000	0.164284700	0.000465549	0.000000000	0.000000000	0.000061619
00:00:00.180	0.819057200	0.000000000	0.161769100	0.000454783	0.000000000	0.000000000	0.000146972
00:00:00.200	0.819604000	0.000000000	0.159199400	0.000434938	0.000000000	0.000000000	0.000257742
00:00:00.220	0.820217400	0.000000000	0.156285900	0.000414724	0.000000000	0.000000000	0.000445303
00:00:00.240	0.820854300	0.000000000	0.153105200	0.000393130	0.000000000	0.000000000	0.000720535
00:00:00.260	0.821601300	0.000000000	0.149605600	0.000372463	0.000000000	0.000000000	0.001002667
00:00:00.280	0.822482500	0.000000000	0.145737500	0.000350803	0.000000000	0.000000000	0.001306231
00:00:00.300	0.823344800	0.000000000	0.141829200	0.000330402	0.000000000	0.000000000	0.001600877
00:00:00.320	0.824025700	0.000000000	0.138253300	0.000311187	0.000000000	0.000000000	0.001910394
00:00:00.340	0.824379300	0.000000000	0.135306700	0.000293090	0.000000000	0.000000000	0.002213311
00:00:00.360	0.824648300	0.000000000	0.132559400	0.000276045	0.000000000	0.000000000	0.002479943
00:00:00.380	0.824809900	0.000000000	0.130054700	0.000259992	0.000000000	0.000000000	0.002728965
00:00:00.400	0.825439300	0.000000000	0.126622300	0.000244872	0.000000000	0.000000000	0.002968014
00:00:00.420	0.826206300	0.000000000	0.122884100	0.000230632	0.000000000	0.000000000	0.003193959
00:00:00.440	0.827131600	0.000000000	0.118820900	0.000217219	0.000000000	0.000000000	0.003443128
00:00:00.460	0.828274800	0.000000000	0.114422900	0.000204587	0.000000000	0.000000000	0.003689243
00:00:00.480	0.829136600	0.000000000	0.110526200	0.000192689	0.000000000	0.000000000	0.003937965
