Video analysis detailed log

Face Model:	General
Calibration:	Calibration 1
Start time:	19/01/2020 03:25:28.277
Filename:	D:\Diana_Experiment1B\Videos\P018_Adobe\FACE_018_A1_Stim14.mp4
Frame rate:	50

Video Time	Neutral	Happy	Sad	Angry	Surprised	Scared	Disgusted
00:00:00.000	0.600339700	0.000000000	0.002000455	0.000000000	0.002407314	0.011459400	0.026759350
00:00:00.020	0.600306300	0.000000000	0.001884118	0.000000000	0.002397607	0.011446320	0.026736280
00:00:00.040	0.600276300	0.000000000	0.001774547	0.000000000	0.002379392	0.011418980	0.026659310
00:00:00.060	0.600335200	0.000000000	0.001671348	0.000000000	0.002358695	0.011392900	0.026555670
00:00:00.080	0.600430800	0.000000000	0.001574151	0.000000000	0.002329924	0.011361670	0.026426710
00:00:00.100	0.600662900	0.000000000	0.001482606	0.000000000	0.002298894	0.011330740	0.026286670
00:00:00.120	0.600910800	0.000000000	0.001396385	0.000000000	0.002266824	0.011306260	0.026225580
00:00:00.140	0.601158200	0.000000000	0.001315178	0.000000000	0.002235240	0.011281690	0.026211560
00:00:00.160	0.601579500	0.000000000	0.001238694	0.000000000	0.002200284	0.011248260	0.026130350
00:00:00.180	0.601997700	0.000000000	0.001166658	0.000000000	0.002164226	0.011212310	0.026102030
00:00:00.200	0.602409700	0.000000000	0.001098810	0.000000000	0.002124741	0.011172150	0.026091010
00:00:00.220	0.602906500	0.000000000	0.001034909	0.000000000	0.002083533	0.011129130	0.026066170
00:00:00.240	0.603309800	0.000000000	0.000974724	0.000000000	0.002040102	0.011087270	0.026125160
00:00:00.260	0.603763800	0.000000000	0.000918039	0.000000000	0.001995507	0.011041900	0.026174070
00:00:00.280	0.604196500	0.000000000	0.000864650	0.000000000	0.001948660	0.010987140	0.026241380
00:00:00.300	0.604689500	0.000000000	0.000814366	0.000000000	0.001898328	0.010926830	0.026250990
00:00:00.320	0.605231900	0.000000000	0.000767007	0.000000000	0.001849077	0.010867770	0.026248420
00:00:00.340	0.605766500	0.000000000	0.000722402	0.000000000	0.001797233	0.010805730	0.026239170
00:00:00.360	0.606081400	0.000000000	0.000680390	0.000000000	0.001739551	0.010730140	0.026274900
00:00:00.380	0.606550100	0.000000000	0.000640822	0.000000000	0.001682209	0.010650470	0.026265540
00:00:00.400	0.606959900	0.000000000	0.000603555	0.000000000	0.001619900	0.010562170	0.026289730
00:00:00.420	0.607526300	0.000000000	0.000568455	0.000000000	0.001557337	0.010468810	0.026269890
00:00:00.440	0.607961900	0.000000000	0.000535397	0.000000000	0.001492413	0.010375170	0.026339230
00:00:00.460	0.608348300	0.000000000	0.000504261	0.000000000	0.001427338	0.010285730	0.026478780
00:00:00.480	0.608836900	0.000000000	0.000474935	0.000000000	0.001359489	0.010184290	0.026581890
00:00:00.500	0.609204500	0.000000000	0.000447316	0.000000000	0.001289758	0.010073020	0.026738760
00:00:00.520	0.609524700	0.000000000	0.000421302	0.000000000	0.001218872	0.009968594	0.026935980
00:00:00.540	0.610045100	0.000000000	0.000396801	0.000000000	0.001148139	0.009865402	0.027090080
00:00:00.560	0.610591100	0.000000000	0.000373725	0.000000000	0.001081369	0.009748152	0.027266340
00:00:00.580	0.611300400	0.000000000	0.000351991	0.000000000	0.001018482	0.009628118	0.027418040
00:00:00.600	0.612084400	0.000000000	0.000331521	0.000000000	0.000959252	0.009501386	0.027574790
00:00:00.620	0.613077700	0.000000000	0.000312241	0.000000000	0.000903467	0.009378993	0.027695340
00:00:00.640	0.614360000	0.000000000	0.000294083	0.000000000	0.000850926	0.009254299	0.027751890
00:00:00.660	0.615826700	0.000000000	0.000276981	0.000000000	0.000801440	0.009143143	0.027791170
00:00:00.680	0.617309900	0.000000000	0.000260873	0.000000000	0.000754832	0.009030179	0.027799860
00:00:00.700	0.618664600	0.000000000	0.000245702	0.000000000	0.000710935	0.008922390	0.027823850
00:00:00.720	0.619965600	0.000000000	0.000231413	0.000000000	0.000669590	0.008820475	0.027855490
00:00:00.740	0.621410000	0.000000000	0.000217955	0.000000000	0.000630650	0.008720359	0.027821860
00:00:00.760	0.622951100	0.000000000	0.000205280	0.000000000	0.000593975	0.008625048	0.027737190
00:00:00.780	0.624563100	0.000000000	0.000193342	0.000000000	0.000559432	0.008525435	0.027589880
00:00:00.800	0.626349200	0.000000000	0.000182098	0.000000000	0.000526898	0.008423901	0.027376990
00:00:00.819	0.628290400	0.000000000	0.000171508	0.000000000	0.000496257	0.008323882	0.027102780
00:00:00.840	0.630355700	0.000000000	0.000161534	0.000000000	0.000467397	0.008216635	0.026779610
00:00:00.860	0.632417000	0.000000000	0.000152140	0.000000000	0.000440215	0.008110728	0.026440090
00:00:00.880	0.634518600	0.000000000	0.000143292	0.000000000	0.000414615	0.008008813	0.026062210
00:00:00.900	0.636581200	0.000000000	0.000134959	0.000000000	0.000390503	0.007905517	0.025664190
00:00:00.920	0.638408200	0.000000000	0.000127111	0.000000000	0.000367793	0.007809177	0.025305890
00:00:00.940	0.639984500	0.000000000	0.000119718	0.000000000	0.000346404	0.007718727	0.025011590
00:00:00.960	0.641569600	0.000000000	0.000112756	0.000000000	0.000326259	0.007627342	0.024735940
00:00:00.980	0.642705100	0.000000000	0.000106199	0.000000000	0.000307285	0.007541508	0.024542010
00:00:01.000	0.643739900	0.000000000	0.000100023	0.000000000	0.000289415	0.007450443	0.024331470
00:00:01.020	0.644548000	0.000000000	0.000094206	0.000000000	0.000272584	0.007358216	0.024180720
00:00:01.040	0.645281000	0.000000000	0.000088727	0.000000000	0.000256732	0.007271265	0.024067350
00:00:01.060	0.645721200	0.000000000	0.000083567	0.000000000	0.000241802	0.007201264	0.024034720
00:00:01.080	0.645910800	0.000000000	0.000078708	0.000000000	0.000227740	0.007140300	0.024042000
00:00:01.100	0.646013400	0.000000000	0.000074130	0.000000000	0.000214495	0.007077485	0.024071930
00:00:01.120	0.646049200	0.000000000	0.000069819	0.000000000	0.000202021	0.007018878	0.024119550
00:00:01.139	0.645912500	0.000000000	0.000065759	0.000000000	0.000190273	0.006975903	0.024191620
00:00:01.160	0.645545700	0.000000000	0.000061935	0.000000000	0.000179208	0.006943376	0.024294380
00:00:01.180	0.644806600	0.000000000	0.000058333	0.000000000	0.000168786	0.006910086	0.024459760
00:00:01.200	0.643835800	0.000000000	0.000054941	0.000000000	0.000158970	0.006890536	0.024648750
00:00:01.220	0.642715900	0.000000000	0.000051746	0.000000000	0.000149725	0.006874977	0.024820190
00:00:01.240	0.641489000	0.000000000	0.000048736	0.000000000	0.000141018	0.006862779	0.024980620
00:00:01.260	0.640301300	0.000000000	0.000045902	0.000000000	0.000132817	0.006856186	0.025113070
00:00:01.280	0.639200900	0.000000000	0.000043233	0.000000000	0.000125093	0.006853067	0.025180770
00:00:01.300	0.638394400	0.000000000	0.000040718	0.000000000	0.000117818	0.006858687	0.025203210
