Video analysis detailed log

Face Model:	General
Calibration:	Calibration 1
Start time:	26/01/2020 13:52:10.150
Filename:	D:\Diana_Experiment1B\Videos\P047_Adobe\FACE_047_A1_Stim03.mp4
Frame rate:	50

Video Time	Neutral	Happy	Sad	Angry	Surprised	Scared	Disgusted
00:00:00.000	0.392748300	0.126134800	0.279239200	0.000000000	0.009626623	0.009719006	0.116370400
00:00:00.020	0.392774000	0.126088300	0.279075100	0.000000000	0.009607528	0.009708169	0.116562200
00:00:00.040	0.393497900	0.125956400	0.277453900	0.000000000	0.009579273	0.009685304	0.117072500
00:00:00.060	0.394434100	0.125738300	0.275308000	0.000000000	0.009543789	0.009664189	0.117775000
00:00:00.080	0.396435800	0.125520100	0.270953900	0.000000000	0.009489858	0.009635855	0.118897800
00:00:00.100	0.399131700	0.125281600	0.265156200	0.000000000	0.009433859	0.009629980	0.120496400
00:00:00.120	0.402103200	0.125081900	0.257605800	0.000000000	0.009381771	0.009673717	0.122571100
00:00:00.140	0.404705100	0.124956700	0.249098000	0.000000000	0.009351062	0.009788101	0.124949100
00:00:00.160	0.406885900	0.124744600	0.243479200	0.000000000	0.009326343	0.009906269	0.127732800
00:00:00.180	0.407745500	0.124523300	0.241798100	0.000000000	0.009294222	0.010043640	0.130458900
00:00:00.200	0.406931800	0.124486300	0.243410100	0.000000000	0.009251029	0.010187310	0.132989300
00:00:00.220	0.404780600	0.124791000	0.247656900	0.000000000	0.009203051	0.010348270	0.135629700
00:00:00.240	0.401531500	0.125564500	0.253967000	0.000000000	0.009116837	0.010443790	0.138255300
00:00:00.260	0.397707000	0.126323100	0.261308100	0.000000000	0.009026451	0.010505960	0.141114600
00:00:00.280	0.393472300	0.127018500	0.269280500	0.000000000	0.008919156	0.010502230	0.144279400
00:00:00.300	0.389316300	0.127727500	0.276967700	0.000000000	0.008796407	0.010415500	0.147930300
00:00:00.320	0.385306500	0.128363500	0.284264700	0.000000000	0.008659340	0.010241630	0.152079200
00:00:00.340	0.381335400	0.128882500	0.291399000	0.000000000	0.008508315	0.010012570	0.156547700
00:00:00.360	0.377990700	0.129231000	0.297303000	0.000000000	0.008348398	0.009762039	0.160900600
00:00:00.380	0.375307500	0.129440900	0.301789700	0.000000000	0.008174713	0.009455399	0.165086000
00:00:00.400	0.374285900	0.129350800	0.302938900	0.000000000	0.007953059	0.009145807	0.168669700
00:00:00.420	0.375679900	0.129356800	0.299300000	0.000000000	0.007694056	0.008886761	0.171788000
00:00:00.440	0.377721200	0.129512500	0.291090900	0.000000000	0.007426847	0.008631872	0.174385900
00:00:00.460	0.379974100	0.130020600	0.279221300	0.000000000	0.007152438	0.008422944	0.176310400
00:00:00.480	0.382301200	0.130822900	0.265143800	0.000000000	0.006863079	0.008235477	0.177738100
00:00:00.500	0.384829300	0.131534900	0.249724400	0.000000000	0.006587282	0.008091738	0.178528500
00:00:00.520	0.387556000	0.132117700	0.235201700	0.000342397	0.006324773	0.008001804	0.178679400
00:00:00.540	0.390399800	0.132468100	0.221523500	0.001785277	0.006077392	0.007951207	0.178309600
00:00:00.560	0.393303500	0.132668100	0.208640800	0.003592305	0.005850077	0.007925975	0.177614200
00:00:00.580	0.396260400	0.132856000	0.196507300	0.006150761	0.005626529	0.007886328	0.176635800
00:00:00.600	0.399247900	0.132914100	0.185079400	0.009626726	0.005413484	0.007843713	0.175452300
00:00:00.620	0.402409600	0.132643200	0.174316100	0.012959130	0.005212002	0.007815444	0.173925300
00:00:00.640	0.405599400	0.132132600	0.164178700	0.016265160	0.005025405	0.007796551	0.172248300
00:00:00.660	0.408907400	0.131366200	0.154630900	0.019407960	0.004846585	0.007779631	0.170294600
00:00:00.680	0.412282900	0.130428200	0.145638300	0.022031780	0.004685386	0.007772557	0.168179600
00:00:00.700	0.415878100	0.129469300	0.137168700	0.024072340	0.004515458	0.007696029	0.165731600
00:00:00.720	0.419794000	0.128390700	0.129191700	0.025531470	0.004342037	0.007573160	0.163032000
00:00:00.740	0.423988100	0.127316800	0.121678500	0.026417390	0.004168107	0.007450916	0.160031600
00:00:00.760	0.428466200	0.126167500	0.114602300	0.026710840	0.003976281	0.007277581	0.156776200
00:00:00.780	0.433087600	0.124968500	0.107937600	0.026482790	0.003766094	0.007037160	0.153333600
00:00:00.800	0.437594800	0.123789100	0.101660500	0.025808320	0.003549961	0.006763900	0.149700300
00:00:00.819	0.442159800	0.122737900	0.095748420	0.024765470	0.003343513	0.006498032	0.145938700
00:00:00.840	0.446718800	0.121582700	0.090180140	0.023495670	0.003158993	0.006270831	0.142094900
00:00:00.860	0.451258200	0.120291500	0.084935710	0.022187410	0.002996513	0.006149539	0.138211400
00:00:00.880	0.455651200	0.119048200	0.079996270	0.020996750	0.002864292	0.006110596	0.134384700
00:00:00.900	0.460046000	0.117665200	0.075344080	0.019965530	0.002762762	0.006105999	0.130569100
00:00:00.920	0.464696200	0.115978400	0.070962440	0.019125640	0.002675063	0.006109760	0.126737300
00:00:00.940	0.469371400	0.114102900	0.066835610	0.018544630	0.002605129	0.006137225	0.122903200
00:00:00.960	0.474068400	0.111988100	0.062948790	0.018349630	0.002538359	0.006172295	0.119072500
00:00:00.980	0.478742900	0.109682900	0.059288000	0.018585590	0.002488062	0.006204196	0.115294300
00:00:01.000	0.483417200	0.107216900	0.055840100	0.019283960	0.002442540	0.006230093	0.111571500
00:00:01.020	0.488057200	0.104649100	0.052592710	0.020398630	0.002408515	0.006286826	0.107910500
00:00:01.040	0.492646700	0.101978000	0.049534180	0.021859920	0.002384428	0.006402452	0.104303300
00:00:01.060	0.497144900	0.099334760	0.046653520	0.023467150	0.002370726	0.006536826	0.100755400
00:00:01.080	0.501563700	0.096664570	0.043940380	0.025292740	0.002361152	0.006674206	0.097262820
00:00:01.100	0.505630200	0.094073450	0.041385020	0.027432320	0.002342189	0.006789335	0.093836140
00:00:01.120	0.509425500	0.091534010	0.038978270	0.029725030	0.002318743	0.006896337	0.090500490
00:00:01.139	0.512790400	0.088983890	0.036711500	0.032413540	0.002285723	0.006975668	0.087243530
00:00:01.160	0.515875200	0.086539320	0.034576530	0.035266590	0.002252879	0.007044374	0.084087050
00:00:01.180	0.518675400	0.084110950	0.032565730	0.038294900	0.002215093	0.007133933	0.081019160
00:00:01.200	0.521283900	0.081786140	0.030671870	0.041426610	0.002169221	0.007215406	0.078022200
00:00:01.220	0.523620900	0.079549260	0.028888140	0.044666380	0.002117130	0.007312688	0.075098310
00:00:01.240	0.525778700	0.077415550	0.027208150	0.047800570	0.002066646	0.007409188	0.072280270
00:00:01.260	0.527927800	0.075330140	0.025625860	0.050872870	0.002014362	0.007483602	0.069509560
00:00:01.280	0.529668900	0.073276040	0.024135590	0.054242040	0.001958608	0.007551209	0.066818060
00:00:01.300	0.531127600	0.071319860	0.022731980	0.057752910	0.001902662	0.007624417	0.064222830
00:00:01.320	0.532474700	0.069478090	0.021410000	0.061238690	0.001841858	0.007688229	0.061693680
00:00:01.340	0.533713000	0.067717290	0.020164900	0.064660510	0.001781479	0.007749553	0.059238810
00:00:01.360	0.534969400	0.066054520	0.018992210	0.067861680	0.001723292	0.007823327	0.056870680
00:00:01.379	0.536033900	0.064421620	0.017887720	0.070994790	0.001659920	0.007927546	0.054593970
00:00:01.400	0.537009900	0.062827370	0.016847450	0.074104010	0.001590343	0.008035480	0.052364010
00:00:01.420	0.538103600	0.061301060	0.015867690	0.076958270	0.001515618	0.008126379	0.050183630
00:00:01.440	0.539097800	0.059836320	0.014944900	0.079747300	0.001439950	0.008230692	0.048078650
