Video analysis detailed log

Face Model:	General
Calibration:	Calibration 1
Start time:	27/01/2020 11:47:40.859
Filename:	D:\Diana_Experiment1B\Videos\P048_Adobe\FACE_048_A1_Stim01.mp4
Frame rate:	50

Video Time	Neutral	Happy	Sad	Angry	Surprised	Scared	Disgusted
00:00:00.000	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED
00:00:00.020	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED
00:00:00.040	0.702142300	0.025077900	0.034420700	0.000000000	0.000000000	0.005794973	0.000000000
00:00:00.060	0.702104000	0.025230270	0.033144150	0.000000000	0.000000000	0.005927850	0.000000000
00:00:00.080	0.701794800	0.025525540	0.031216650	0.000000000	0.000000000	0.006134772	0.000000000
00:00:00.100	0.701203600	0.025937110	0.029401240	0.000000000	0.000000000	0.006415928	0.000000000
00:00:00.120	0.700300400	0.026487270	0.027691410	0.000000000	0.000000000	0.006764510	0.000000000
00:00:00.140	0.699167700	0.027117120	0.026081010	0.000000000	0.000000000	0.007208779	0.000000000
00:00:00.160	0.697830200	0.027810710	0.024564270	0.000000000	0.000000000	0.007674184	0.000000000
00:00:00.180	0.696178400	0.028617190	0.023135730	0.000000000	0.000000000	0.008211352	0.000000000
00:00:00.200	0.694159000	0.029556890	0.021790280	0.000000000	0.000000000	0.008752733	0.000000000
00:00:00.220	0.691993400	0.030553170	0.020523060	0.000000000	0.000000000	0.009319170	0.000000000
00:00:00.240	0.689711000	0.031583460	0.019329540	0.000000000	0.000000000	0.009923186	0.000000000
00:00:00.260	0.687241000	0.032696750	0.018205430	0.000000000	0.000000000	0.010565940	0.000000000
00:00:00.280	0.684691000	0.033800020	0.017146690	0.000000000	0.000000000	0.011227710	0.000000000
00:00:00.300	0.682120700	0.034881860	0.016149520	0.000000000	0.000000000	0.011827170	0.000000000
00:00:00.320	0.679440900	0.035924760	0.015210350	0.000000000	0.000000000	0.012397460	0.000000000
00:00:00.340	0.676728500	0.036908760	0.014325790	0.000000000	0.000000000	0.012935740	0.000000000
00:00:00.360	0.673989100	0.037774090	0.013492670	0.000000000	0.000000000	0.013461620	0.000000000
00:00:00.380	0.671326900	0.038551920	0.012708000	0.000000000	0.000000000	0.013922840	0.000000000
00:00:00.400	0.668827400	0.039191980	0.011968970	0.000000000	0.000000000	0.014395010	0.000000000
00:00:00.420	0.666353900	0.039740900	0.011272910	0.000000000	0.000000000	0.014800050	0.000000000
00:00:00.440	0.663794900	0.040226100	0.010617340	0.000000000	0.000000000	0.015196760	0.000000000
00:00:00.460	0.661278400	0.040663990	0.009999884	0.000000000	0.000000000	0.015599060	0.000196650
00:00:00.480	0.658826900	0.041065440	0.009418340	0.000000000	0.000000000	0.016044130	0.000274491
00:00:00.500	0.656485200	0.041358670	0.008870617	0.000000000	0.000002880	0.016534540	0.000313098
00:00:00.520	0.654216500	0.041572270	0.008354745	0.000000000	0.000005879	0.017028480	0.000333707
00:00:00.540	0.651950900	0.041759630	0.007868874	0.000000000	0.000011341	0.017503270	0.000314300
00:00:00.560	0.649793000	0.041907120	0.007411259	0.000000000	0.000017191	0.017947590	0.000296022
00:00:00.580	0.647614600	0.042024030	0.006980257	0.000000000	0.000026369	0.018331500	0.000278807
00:00:00.600	0.645511400	0.042102730	0.006574320	0.000000000	0.000038629	0.018682190	0.000262593
00:00:00.620	0.643617300	0.042130920	0.006191990	0.000000000	0.000050663	0.018962980	0.000247322
00:00:00.640	0.641916100	0.042116620	0.005831894	0.000000000	0.000064852	0.019183390	0.000232939
00:00:00.660	0.640316500	0.042066760	0.005492740	0.000000000	0.000081455	0.019380290	0.000219392
00:00:00.680	0.638804800	0.042031960	0.005173310	0.000000000	0.000112949	0.019564310	0.000206633
00:00:00.700	0.637361700	0.041993460	0.004872456	0.000000000	0.000165357	0.019744900	0.000194616
00:00:00.720	0.635993200	0.041952890	0.004589098	0.000000000	0.000236535	0.019914850	0.000183299
00:00:00.740	0.634726900	0.041880530	0.004322218	0.000000000	0.000321678	0.020089510	0.000172639
00:00:00.760	0.633489400	0.041779510	0.004070859	0.000000000	0.000413341	0.020237320	0.000162599
00:00:00.780	0.632321300	0.041624340	0.003834118	0.000000000	0.000502138	0.020345820	0.000153143
00:00:00.800	0.631269900	0.041447600	0.003611145	0.000000000	0.000596706	0.020419270	0.000144237
00:00:00.819	0.630411900	0.041198160	0.003401140	0.000000000	0.000689048	0.020448950	0.000135849
00:00:00.840	0.629714500	0.040899250	0.003203345	0.000000000	0.000775235	0.020428510	0.000127949
00:00:00.860	0.629160900	0.040557390	0.003017054	0.000000000	0.000859137	0.020368000	0.000120508
00:00:00.880	0.628847200	0.040170980	0.002841597	0.000000000	0.000940431	0.020276490	0.000113500
00:00:00.900	0.628656900	0.039744240	0.002676344	0.000000000	0.001019061	0.020141240	0.000106899
00:00:00.920	0.628749900	0.039298000	0.002520701	0.000000000	0.001102796	0.019989300	0.000100682
00:00:00.940	0.629322200	0.038782510	0.002374110	0.000000000	0.001208124	0.019794820	0.000094827
00:00:00.960	0.630374600	0.038212630	0.002236043	0.000000000	0.001331655	0.019595460	0.000089312
00:00:00.980	0.631824600	0.037570200	0.002106006	0.000000000	0.001447608	0.019369690	0.000084118
00:00:01.000	0.633697300	0.036818240	0.001983531	0.000000000	0.001525591	0.019145000	0.000079227
00:00:01.020	0.635808300	0.035970210	0.001868178	0.000000000	0.001566258	0.018863140	0.000074619
00:00:01.040	0.637826400	0.035108940	0.001759534	0.000000000	0.001582158	0.018555410	0.000070280
00:00:01.060	0.639964600	0.034261010	0.001657209	0.000000000	0.001581108	0.018250490	0.000066193
