Video analysis detailed log

Face Model:	General
Calibration:	Calibration 1
Start time:	15/01/2020 14:52:36.034
Filename:	D:\Diana_Experiment1B\Videos\P023_Adobe\FACE_023_A1_Stim03.mp4
Frame rate:	50

Video Time	Neutral	Happy	Sad	Angry	Surprised	Scared	Disgusted
00:00:00.000	0.712416200	0.008873956	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
00:00:00.020	0.712389000	0.008941321	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
00:00:00.040	0.712363400	0.009033973	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
00:00:00.060	0.712454000	0.009152970	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
00:00:00.080	0.712529000	0.009327559	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
00:00:00.100	0.712586400	0.009572701	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
00:00:00.120	0.712651800	0.009852573	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
00:00:00.140	0.712687700	0.010184060	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
00:00:00.160	0.712694700	0.010508910	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
00:00:00.180	0.712765500	0.010835850	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
00:00:00.200	0.712891700	0.011139240	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
00:00:00.220	0.713013600	0.011490250	0.000198081	0.000000000	0.000000000	0.000000000	0.000000000
00:00:00.240	0.713210300	0.011879760	0.000186562	0.000000000	0.000000000	0.000000000	0.000000000
00:00:00.260	0.713516400	0.012240480	0.000175712	0.000000000	0.000000000	0.000000000	0.000000000
00:00:00.280	0.714002700	0.012621070	0.000165493	0.000000000	0.000000000	0.000000000	0.000000000
00:00:00.300	0.714547900	0.013073580	0.000155869	0.000000000	0.000000000	0.000000000	0.000000000
00:00:00.320	0.715332000	0.013460480	0.000146805	0.000000000	0.000000000	0.000000000	0.000000000
00:00:00.340	0.716296000	0.013844100	0.000138267	0.000000000	0.000000000	0.000000000	0.000000000
00:00:00.360	0.717420800	0.014198620	0.000130226	0.000000000	0.000000000	0.000000000	0.000000000
00:00:00.380	0.718620200	0.014642790	0.000122653	0.000000000	0.000000000	0.000000000	0.000000000
00:00:00.400	0.719837900	0.015041840	0.000115520	0.000000000	0.000000000	0.000000000	0.000000000
